file_id,panopticon_event_score,panopticon_flag
1335,0.677848219871521,False
308,0.34841859340667725,False
439,0.522895336151123,False
809,0.9993857145309448,True
66,0.7911782264709473,False
228,0.2574467658996582,False
850,0.9999960660934448,True
202,0.6256439089775085,False
1415,0.4546556770801544,False
1211,0.9535337090492249,True
863,0.9977430105209351,True
782,0.9997952580451965,True
1029,0.9994953870773315,True
272,0.32590538263320923,False
558,0.2870483100414276,False
753,0.9929255247116089,True
176,0.5213232636451721,False
1206,0.9998931884765625,True
920,0.9996199607849121,True
1235,0.9973867535591125,True
132,0.8540226817131042,True
63,0.31219929456710815,False
200,0.8719875812530518,True
911,0.9973905682563782,True
981,0.9998631477355957,True
826,0.9991165995597839,True
4,0.4774112403392792,False
699,0.5749625563621521,False
815,0.9993407130241394,True
369,0.3983122408390045,False
118,0.2681758403778076,False
484,0.9161243438720703,True
188,0.48788630962371826,False
644,0.43436354398727417,False
1411,0.9999308586120605,True
761,0.9999643564224243,True
781,0.999993085861206,True
618,0.3257620632648468,False
1279,0.4845895767211914,False
1391,0.9568054676055908,True
142,0.5381597876548767,False
1189,0.5293136239051819,False
381,0.5094218254089355,False
194,0.32765254378318787,False
328,0.7243221998214722,False
1267,0.5332544445991516,False
117,0.6050846576690674,False
892,0.9998295307159424,True
1271,0.9578097462654114,True
187,0.3250162899494171,False
749,0.33965638279914856,False
995,0.9999983310699463,True
879,0.9335295557975769,True
674,0.7302600145339966,False
723,0.3786359131336212,False
250,0.6167978048324585,False
447,0.606189489364624,False
535,0.4894634783267975,False
565,0.8172232508659363,False
1012,0.9997159838676453,True
1387,0.9882605075836182,True
929,0.9996558427810669,True
262,0.2874361574649811,False
819,0.9997918009757996,True
627,0.4134904444217682,False
1097,0.9995971322059631,True
940,0.9954225420951843,True
1492,0.9835154414176941,True
300,0.2860991656780243,False
84,0.7385104298591614,False
1479,0.9949593544006348,True
207,0.40237170457839966,False
318,0.31985288858413696,False
737,0.3353293836116791,False
422,0.29775434732437134,False
727,0.9440833330154419,True
1356,0.9923030138015747,True
226,0.49680182337760925,False
762,0.8667241334915161,True
74,0.46556708216667175,False
645,0.7848950028419495,False
764,0.9997637867927551,True
1272,0.9999170303344727,True
841,0.9997521042823792,True
457,0.3278224766254425,False
955,0.9954043626785278,True
292,0.46812787652015686,False
305,0.3490055501461029,False
772,0.9986817240715027,True
1137,0.9994187355041504,True
773,0.9996134638786316,True
798,0.9999877214431763,True
1326,0.9995866417884827,True
634,0.39850112795829773,False
93,0.840946614742279,True
812,0.9998648166656494,True
96,0.2580169439315796,False
1022,0.9999754428863525,True
1035,0.9952486157417297,True
525,0.8273483514785767,False
1310,0.9999761581420898,True
802,0.9878925681114197,True
867,0.9999521970748901,True
481,0.7634596824645996,False
1398,0.38479557633399963,False
379,0.5143976211547852,False
1166,0.9997532963752747,True
97,0.40010198950767517,False
656,0.5762799978256226,False
690,0.5341887474060059,False
255,0.27742892503738403,False
171,0.28057247400283813,False
1033,0.9998296499252319,True
95,0.4555986523628235,False
1227,0.9991760849952698,True
69,0.6332688927650452,False
956,0.9976164102554321,True
334,0.42662370204925537,False
1299,0.9991773962974548,True
1034,0.9991614818572998,True
67,0.9030529856681824,True
999,1.0,True
